date,target,market_1,market_2,market_3,market_4,market_5,should_be_impacted_1,should_be_impacted_2,should_be_impacted_3,should_be_impacted_4,should_be_impacted_5,should_be_impacted_6,should_be_impacted_7,should_be_impacted_8,should_be_impacted_9,should_be_impacted_10,should_be_impacted_11,should_be_impacted_12,should_be_impacted_13,should_be_impacted_14,should_be_impacted_15,should_be_impacted_16,should_be_impacted_17,should_be_impacted_18,should_be_impacted_19,should_be_impacted_20,should_be_impacted_21,should_be_impacted_22,should_be_impacted_23,should_be_impacted_24,should_be_impacted_25,should_be_impacted_26,should_be_impacted_27,should_be_impacted_28,should_be_impacted_29,should_be_impacted_30,some_times_impacted_some_times_not_1,some_times_impacted_some_times_not_2,some_times_impacted_some_times_not_3,some_times_impacted_some_times_not_4,some_times_impacted_some_times_not_5,may_be_not_impacted_2,may_be_not_impacted_3,may_be_not_impacted_4,may_be_not_impacted_5,may_be_not_impacted_6,may_be_not_impacted_7,may_be_not_impacted_8,may_be_not_impacted_9,may_be_not_impacted_10,may_be_not_impacted_11,may_be_not_impacted_12
2015-02-23,208517.92,11240286.28,18276315.72,9454763.7,41880480.99,15717464.66,807208.6607,1238416.613,219562.1096,759433.6708,45771.64725,125263.05,-8149.96,2589951,264677.56,1898905.53,236732.988,70653.99,128887.2,25823.36,4315.08,49324.086,2416.096,37976.058,4150.04,28803.75,7208.76,5866.98,7375.201,7573.5,3663.71,225133.92,38419.65,4818.15,20191.16,5550.56,22873.5,4439.49,9888.25,7816.11,1437.73,60.28,17.63,459.65,317.03,51.66,375.06,157.47,546.15,39.8,722.07,63.91
2015-02-24,191870.16,9651550.35,15145236.6,7742254.18,41935930.21,13524500.54,794953.0848,1161569.107,185920.6836,764112.5178,51178.06429,106070.2,-18351.97,2045673,184187.76,1781072.85,195630.444,59828.36,109205.28,24257.128,4062.96,49627.872,2695.104,42461.946,4533.832,31157.5,7717.32,6436.11,7724.401,8122.5,4164.29,240042.88,41353.46,5828.22,21610.34,6377.72,22550.58,4296.71,9711.5,7494.9,1232.91,73.98,20.5,462.55,349.37,47.97,404.7,146.61,577.5,41.79,805.69,72.38
2015-02-25,192540.64,9387819.65,14852931.6,7384648.62,41991379.44,13177749.23,921321.8152,1363064.742,228444.4694,891013.5476,57893.80954,130330.71,-1078.35,2100466.2,206811.92,2090032.77,251039.968,73512.378,111423.984,24915.272,4021.6,57869.91,3163.68,48034.26,4819.364,33397.5,8307,7061.97,7765.723,8751,4385.74,258873.12,45734.06,5367.6,23478.6,6772.09,24403.86,4764.98,10690.75,8510.13,1376.55,73.98,18.04,566.95,375.34,60.27,421.23,139.37,638.55,79.6,832.81,82.39
2015-02-26,210611.64,10295538.48,15696401.76,7968403.18,42046828.66,14450104.93,842304.6577,1275035.434,226477.3,823006.4554,53410.00143,129208.42,-1678.04,2385845.7,266124.42,1955054.28,266030.56,72879.356,124973.664,28481.684,4505.16,53452.98,2978.304,44314.074,5292.168,37822.5,10110.36,7885.47,8390.694,10074.9,4977.99,310993.76,54937.79,5474.25,28191.76,7850.11,26808.21,4929.54,11848.25,9204.15,1449.7,89.05,27.88,687.3,431.69,68.88,518.13,173.76,767.25,85.57,1012.48,80.85
2015-02-27,230321.44,11580133.78,17024228.52,8895274.1,42102277.88,16225508.47,816582.0122,1257334.621,232134.8604,785416.4473,48343.29787,132435.56,584.22,2629515,301901.72,1927913.13,270027.336,74699.608,133296.864,28784.38,4557.52,51011.604,2693.12,40109.616,5211.248,37310,9068.28,7960.5,8030.048,9760.2,4705.04,309191.52,54608.5,5244.48,27846.23,7637.67,33251.4,6082.67,14607,10974.03,1752.94,82.2,29.52,587.25,420.91,59.04,512.43,219.01,773.85,69.65,1078.02,90.09
2015-02-28,258522.4,14855460.25,21294414.96,11440634.94,42157727.1,20731952.38,906001.5716,1417815.213,270735.963,865457.4867,51641.40479,154458.61,13800.15,3121194.3,366568.04,2173983,311472.58,87121.598,154611.6,33159.656,5124.68,56210.112,2947.36,42846.39,5080.62,36208.75,8662.68,7477.38,7057.235,9209.4,4660.75,301868.16,53477.59,5298.75,27558.47,7434.27,32999.85,5926.58,14364.25,10819.23,1682.45,78.09,29.52,593.05,393.47,93.48,513,224.44,793.65,87.56,1137.91,75.46
2015-03-01,250008.8,14148720.96,20834132.28,10975237.92,42213176.32,19769111.4,878325.9844,1388589.551,273155.0757,842783.6197,50519.63305,155838.11,13349.7,3056856.6,362288.78,2129170.95,307836.384,87899.698,150560.976,30974.216,5013.36,54737.55,2753.12,41915.016,5312.976,36167.5,8425.56,7599.99,7470.649,9355.5,4820.4,303732,53699.6,5937.57,27620.6,7626.37,32534.19,5925.37,14129.75,10716.03,1629.25,117.82,24.19,765.6,475.79,91.02,513.57,209.96,782.1,95.52,1128.87,103.18
2015-03-02,254323.4,14280924.18,20976223.32,11117643.26,42268625.55,19962462.74,821250.3734,1324720.838,279773.8664,786350.1733,48697.30822,159614.38,14587.3,2916255.3,373196.44,2031238.56,317104.78,90029.684,140479.296,29102.148,4832.52,51072.21,2586.72,40403.79,4832.08,35635,8149.44,7618.29,7652.621,9360.6,4599.98,304238.88,53769.63,5148.09,27342.65,7094.14,32558.76,6063.31,13969,10637.34,1508.22,95.9,29.93,704.7,501.27,86.1,499.89,177.38,785.4,75.62,1072.37,90.86
2015-03-03,214631.12,12180631.6,19930617.72,10279676.22,42324074.77,17008902.79,844161.6899,1347311.892,270613.1654,826933.8375,50595.00902,154388.3,10511.41,2965987.5,357952.58,2065877.94,304151.912,87081.94,147729.456,31146.916,5020.84,53708.13,2768.448,41977.674,4806.648,35865,7776.6,7360.26,7705.971,9222.9,4549.51,290081.44,51361.79,5593.59,26359.47,7017.3,32070.87,5731.77,13739.25,10303.23,1533.49,100.01,25.42,600.3,430.22,57.81,466.26,193.67,707.85,57.71,879.14,87.78
2015-03-04,245326.32,13918325.26,20623955.04,10825009.48,42379523.99,19439016.8,848419.8121,1347268.965,261288.7342,818794.2663,49779.17503,149068.77,6834.1,2965893,350227.72,2065812.39,297588.164,84081.486,146275.344,29825.604,4939.88,53179.434,2651.008,41301.18,4745.38,34988.75,7681.44,7241.31,8006.38,8942.7,4459.9,277062.72,49365.19,5674.32,25374.11,6888.48,29898.18,5573.26,13054,10052.97,1409.8,80.83,21.73,574.2,401.31,44.28,417.81,141.18,628.65,61.69,755.97,73.15
2015-03-05,240554.08,12817122.18,19186713,10088913.62,42434973.21,17927440.11,827666.984,1314104.512,256184.4473,809165.6379,52581.38743,146156.69,4948.58,2892884.4,344719.14,2014960.08,292907.776,82438.942,144555.216,30687.848,5217.96,52554.096,2727.648,43625.898,5112.988,37262.5,8530.08,7742.73,8013.461,10246.5,4773.02,317317.44,56678.11,5902.47,28713.87,7378.9,28404.09,5324,12761,9860.76,1456.35,90.42,25.42,609,433.65,49.2,499.89,177.38,722.7,67.66,872.36,90.09
2015-03-06,242563.48,12361809.02,18017352.6,9444795.7,42490422.43,17313934.1,817178.3786,1278901.502,234068.5995,809590.4303,53086.8498,133539.16,-2711.8,2815388.1,322128.56,1960982.07,273712.404,75322.088,144631.104,30969.82,5268.12,52581.69,2752.736,44045.388,4804.336,38470,8406.84,7909.26,7793.174,9961.2,4892.5,319110.88,57019.32,5334.39,28662.64,7496.42,33743.97,6138.33,14773,11139.15,1558.76,98.64,26.65,580,429.73,65.19,485.07,209.96,762.3,67.66,989.88,77
2015-03-07,260157.8,15249083.32,21874819.2,11708834.66,42545871.66,21257009.01,890808.2856,1430848.807,285500.3278,867855.5085,57600.54002,162881.57,15834.91,3149886.6,376694.6,2193968.16,320077.032,91872.526,155040,31602.844,5716.04,56365.848,2808.992,47790,5067.904,38205,8558.16,7782.99,7887.07,10056,4752.42,322379.2,57156.4,5510.16,29098.64,7523.54,33765.03,6157.69,14575.25,11149.47,1549.45,98.64,36.08,629.3,401.31,86.1,501.6,231.68,735.9,95.52,1169.55,82.39
2015-03-08,252616.6,14127628.38,21253965.72,11226483.14,42601320.88,19750936.38,875492.1408,1420201.955,288819.9563,835105.3822,53100.15144,164775.49,15627.43,3126448.5,379602.92,2177642.76,322548.644,92940.782,149189.28,30123.904,5269.44,54238.842,2677.536,44056.008,5405.456,39575,8074.56,7947.69,7937.219,9915.3,4866.75,321244,57963.98,5384.61,29273.04,7433.14,34199.1,6224.24,14956.75,11471.97,1545.46,112.34,31.57,777.2,477.75,81.18,504.45,219.01,773.85,85.57,1105.14,100.1
2015-03-09,265853.48,15105993.68,21859999.2,11622652.4,42656770.1,21086472.55,902922.7462,1465453.7,292196.8903,862255.5567,54851.53419,166702.34,15716.61,3226066.2,396568.12,2247029.16,336963.5,94027.612,154039.584,31825.784,5443.24,56002.212,2828.8,45509.886,4795.088,37648.75,7678.32,7636.59,7587.146,9350.7,4895.59,311250.72,56468.02,4963.95,28363.98,7100.92,34524.36,6996.22,14963.75,12331.11,1635.9,116.45,20.91,696,500.78,87.33,494.19,161.09,722.7,59.7,1030.56,98.56
2015-03-10,269547.24,14979841.61,21819358.08,11519531.66,42712219.32,20947309.53,899623.9522,1462569.005,292622.5886,878900.1118,59054.85279,166945.31,14954.94,3219715.8,387758.48,2242605.57,329478.336,94164.658,157013.088,32416.732,5860.36,57083.166,2881.344,48997.494,4693.36,35105,7740.72,7334.64,7740.115,9093.3,4672.08,291813.28,52704.28,5353.29,26586.19,7060.24,33036.12,5996.76,14328.25,11077.23,1435.07,79.46,23.37,594.5,427.77,59.04,442.32,190.05,676.5,41.79,857.67,65.45
2015-03-11,245226.36,13612757.44,20885850.96,10867270.24,42767668.54,19040392.63,844206.5664,1373691.017,263437.6922,828916.2022,47389.31351,150294.3,4186,3024058.8,359443.24,2106326.43,305418.412,84772.74,148083.6,29467.016,4702.72,53836.776,2619.136,39318.426,4946.524,34227.5,7322.64,7034.52,8021.9,9022.5,4594.83,276297.12,51534.63,5263.11,25519.08,6769.83,30328.74,5679.74,13282.25,10390.95,1388.52,63.02,19.68,537.95,387.59,46.74,414.39,146.61,623.7,75.62,844.11,75.46
2015-03-12,239985.6,12080657.11,19043852.88,9748178.9,42823117.77,16954069.3,807599.075,1293694.15,247801.4644,791242.1378,50129.45158,141373.83,-920.92,2847952.8,332833.28,1983664.44,282807.96,79741.194,141353.232,29826.232,4974.64,51389.982,2651.072,41592.168,5469.036,37537.5,8411.52,7720.77,7989.211,10272.6,4852.33,324779.84,59224.52,7324.02,29477.96,7593.6,28993.77,5653.12,12911.25,10539.3,1331.33,86.31,27.06,626.4,431.2,60.27,473.67,181,740.85,73.63,874.62,87.01
2015-03-13,236268.04,11458288.14,17888061.36,9203160.7,42878566.99,16092147.51,792762.5943,1251900.413,225759.2952,768093.234,45815.28597,128798.13,-7862.4,2755947.6,309584.24,1919580.69,263053.54,72647.934,137217.744,28650.616,4546.52,49886.424,2546.592,38012.166,6333.724,37266.25,8115.12,8015.4,7739.339,9900.9,4884.26,324447.2,59288.59,6070.14,29883.44,7612.81,27225.9,5011.82,10680.5,8535.93,1103.9,95.9,22.55,640.9,419.93,73.8,489.06,226.25,730.95,73.63,988.75,86.24
2015-03-14,259683.16,14493611.65,21579765.48,11418753.4,42934016.21,20255594.91,897144.7069,1462740.713,289986.5335,888218.1394,55184.07522,165441.21,15631.98,3220093.8,391491.7,2242869.15,332650.248,93316.278,158677.728,33449.792,5476.24,57688.344,2973.152,45786.006,5679.428,37946.25,8024.64,8637.6,7682.4,9912,4743.15,326443.04,59775.82,5591.7,30502.56,7584.56,34878.87,6915.15,15383.25,12714.24,1782.2,75.35,30.75,706.15,359.17,50.43,487.35,244.35,711.15,75.62,1143.56,73.92
2015-03-15,274737,14826658.81,21880725.36,11697159.64,42989465.43,20746630.37,886230.1421,1475938.384,300821.3751,954636.4917,62996.57245,171622.26,18061.68,3249147.3,419259.44,2263105.47,356244.696,96802.668,170543.184,41079.992,6251.52,62002.206,3651.36,52267.392,5092.18,37805,7867.08,8359.44,7693.361,9932.1,4956.36,324470.08,59735.59,5188.86,30183.19,7691.91,34483.41,6508.59,15203.5,12058.92,1603.98,112.34,25.42,707.6,456.19,88.56,492.48,175.57,759,73.63,1093.84,105.49
2015-03-16,262901.6,14392917.35,21755270.16,11488616.62,43044914.65,20134447.48,899885.8546,1501279.629,299208.6332,965078.1638,57644.87883,170702,16264.43,3304933.8,414898.42,2301962.13,352538.768,96283.6,172408.56,38029.168,5720.44,62680.338,3380.192,47827.17,7068.94,37575,7863.96,8308.2,7702.867,9845.7,4982.11,309168.64,57569.13,6406.29,28787.99,7159.68,34796.97,6534,15190.25,12087.3,1513.54,78.09,22.96,653.95,427.28,68.88,461.13,166.52,699.6,67.66,974.06,79.31
2015-03-17,278436.2,15346139.02,22094106.84,11838507.66,43100363.87,21440867.56,898894.1565,1483711.035,293789.1658,910261.6693,52395.16446,167610.14,13364.26,3266258.1,403370.26,2275023.84,342743.508,94539.652,162615.744,32613.296,5199.48,59120.082,2898.784,43471.908,5360.372,37651.25,7912.32,8224.02,8108.23,9929.4,4982.11,308960.96,56207.27,5521.77,29111.72,7480.6,34450.65,8292.13,14950.5,14119.05,2145.29,84.94,19.27,614.8,441,67.65,438.9,179.19,674.85,59.7,937.9,78.54
2015-03-18,271340.4,13596932.92,19966043.76,10680065.86,43155813.1,19059118.95,865486.1422,1433803.139,301570.4404,927696.4297,72374.22945,172049.46,15704.78,3156390.3,404821.5,2198498.01,343976.632,97043.628,165730.416,39931.38,7182.12,60252.444,3549.248,60047.604,5152.292,36708.75,7314.84,7944.03,8085.532,9810.9,4807.01,292899.2,53854.56,5310.9,27373.17,7346.13,32924.97,6523.11,14629.5,12075.69,1614.62,76.72,21.32,574.2,378.28,51.66,387.6,133.94,651.75,67.66,857.67,84.7
2015-03-19,267945.16,13250532.55,19590436.32,10453813.62,43211262.32,18583910.27,879163.1895,1437657.031,281317.0229,903926.3241,54288.43138,160494.59,7851.48,3164874.3,389195.12,2204407.17,330698.944,90526.162,161483.952,34314.548,5387.36,58708.566,3050.016,45042.606,5748.788,39222.5,8253.96,8580.87,8382.837,11177.1,5010.95,340137.6,61739.64,5758.29,31602.37,7872.71,30739.41,6059.68,13817.75,11393.28,1470.98,67.13,24.6,636.55,425.32,67.65,481.08,190.05,732.6,79.6,937.9,80.08
2015-03-20,261622.52,12288823.45,18556680.48,9747972.42,43266711.54,17266067.85,838301.9899,1362299.142,264518.3111,839120.3559,49544.17937,150911.07,2130.31,2998980.6,367746.26,2088858.39,312473.86,85120.626,149906.544,32009.788,4916.56,54499.536,2845.152,41105.772,6186.912,39775,7831.2,8575.38,8233.457,10887.3,5100.56,343027.52,61550.41,5657.58,31695.02,7651.23,36569.52,7009.53,16092.75,12972.24,1631.91,65.76,24.19,597.4,420.42,59.04,479.94,228.06,765.6,81.59,1066.72,77.77
2015-03-21,289697,15666804.77,22335362.4,12152472.96,43322160.76,21895386.1,928537.6907,1531177.814,311173.2128,948365.0938,55884.62832,177528.3,18774.21,3370752,422151.7,2347805.73,358702.004,100133.94,169422.816,35281.668,5545.76,61594.848,3135.968,46366.92,5300.26,40268.75,7743.84,8769.36,8181.368,10656.6,5085.11,345394.72,61438.66,5490.72,32438.4,7752.93,36192.78,6917.57,15975.75,13094.79,1549.45,87.68,36.08,713.4,425.81,77.49,489.06,231.68,742.5,71.64,1157.12,89.32
2015-03-22,264950.44,14549434.78,21824108.28,11482922.4,43377609.98,20328812.02,938637.1208,1553959.655,309376.2746,946757.2772,54408.14615,176503.02,16847.74,3420904.2,420666.88,2382738.36,357440.272,99555.636,169135.584,33736.788,5399.24,61490.394,2998.656,45141.372,5352.28,39405,7728.24,8379.57,7986.301,10283.4,4901.77,339942.24,60647.47,5873.85,31645.97,7609.42,36245.43,6926.04,15971.75,13009.65,1542.8,93.16,25.83,771.4,450.8,62.73,498.75,257.02,768.9,99.5,1203.45,95.48
2015-03-23,277191.8,14870555.92,21910611.84,11725614.72,43433059.21,20802816.78,950107.1248,1577941.544,308639.489,965525.7945,53751.93185,176082.94,15714.79,3473698.2,419824.46,2419510.53,356724.476,99318.692,172488.528,33442.256,5334.12,62709.444,2972.48,44597.628,5337.252,38820,7459.92,8163.63,7905.403,9886.2,4821.43,335544,60312.22,5712.93,30790.32,7463.65,35681.49,6831.66,15564.25,12612.33,1514.87,101.38,24.6,653.95,461.58,78.72,493.05,179.19,730.95,67.66,1058.81,88.55
2015-03-24,276960.6,14738948.21,0,0,43488508.43,20636716.05,919562.3813,1528933.208,301017.8512,939097.3105,52687.80056,171734.4,12407.85,3365810.7,409477.44,2344364.01,347932.88,96865.92,167767.152,33533.316,5228.52,60992.946,2980.576,43714.044,4926.872,37600,7291.44,7874.49,7759.709,9520.2,4797.74,310080.32,55444.39,6363.09,28396.68,7158.55,34637.85,6927.25,14932.75,12547.83,1525.51,87.68,25.01,595.95,422.38,67.65,452.01,186.43,696.3,37.81,940.16,75.46
2015-03-25,273232.84,14592740.9,21750028.56,11600891.9,43543957.65,20431072.21,893260.3107,1474350.085,285136.0282,896608.9318,52656.7634,162674.2,6676.67,3245650.8,379016,2260670.46,322049.792,91755.56,160176.72,31572.072,5225.44,58233.42,2806.24,43688.556,4814.74,37052.5,7222.8,7795.8,8116.766,9305.7,4830.7,298568.16,54392.45,6536.97,27531.22,7267.03,31097.43,6093.56,13254.75,10899.21,1318.03,98.64,19.27,649.6,395.43,52.89,417.24,161.09,636.9,61.69,859.93,75.46
2015-03-26,258614.2,12931603.61,19696990.56,10209343.08,43599406.87,18131190.16,844478.0328,1384085.077,266118.7732,853330.3479,49464.36952,151824.21,310.31,3046940.4,363526.86,2122264.05,308888.324,85635.678,152445.12,31729.7,4908.64,55422.486,2820.256,41039.928,5257.488,40273.75,7926.36,8321.01,8405.923,10571.1,5238.58,347390.56,62895.88,6292.62,31878.14,7984.58,28531.62,5685.79,12044.25,10211.64,1314.04,75.35,27.06,658.3,446.39,76.26,506.73,177.38,739.2,57.71,1014.74,82.39
2015-03-27,254662.04,12094959.52,18490327.44,9577936.14,43654856.09,16989573.02,843570.2023,1365182.884,253417.408,841879.2229,49978.69965,144577.83,-3437.98,3005328.9,349157.54,2093280.6,296678.668,81548.394,150399.408,31141.264,4959.68,54678.708,2767.968,41466.852,5603.132,40028.75,7556.64,8299.05,7728.96,9989.1,5203.56,345171.2,62734.96,6112.53,31760.42,7638.8,34566.48,6577.56,14746,12076.98,1482.95,71.24,27.88,638,421.4,59.04,509.01,220.82,749.1,73.63,1102.88,76.23
2015-03-28,261203.64,14490960.67,21927068.28,11624847.14,43710305.32,20257545.32,954620.5283,1569371.405,299032.6234,950183.0227,54204.18765,170602.32,13188.63,3454831.8,406845.06,2406369.48,345696.092,96227.376,169747.584,33294.676,5379,61712.91,2959.36,44972.514,5205.468,40738.75,7690.8,8785.83,7773.192,10095,5213.86,343780.8,62617.25,5349.51,31834.54,7997.01,33726.42,6589.66,13859.5,11643.54,1490.93,87.68,31.98,726.45,424.34,71.34,496.47,251.59,811.8,91.54,1306.28,81.62
2015-03-29,274333.76,15153825.45,22425045.24,12005564.22,43765754.54,21175434.49,908843.5077,1513898.262,304329.2932,924901.0214,55317.09163,173623.87,14054.04,3332712.6,408921.18,2321310.42,347460.252,97931.666,165231.024,33432.836,5489.44,60070.878,2971.648,45895.392,5163.852,39658.75,7681.44,8483.88,7774.744,9883.5,5022.28,338866.88,61639.81,5354.91,31271.01,7824.12,36479.43,6893.37,15690.25,12721.98,1673.14,94.53,28.7,696,483.63,91.02,502.17,202.72,778.8,91.54,1210.23,99.33
2015-03-30,264745.76,14708179.44,22269411.84,11659729.8,43821203.76,20560822.9,915393.2765,1528857.847,309625.963,916775.1533,51406.40913,176645.42,15069.6,3365644.8,416840.22,2344248.78,354189.092,99635.956,163779.36,31619.8,5101.36,59543.19,2810.496,42650.982,5238.992,39192.5,7509.84,8110.56,7878.922,9791.7,5040.82,335545.76,60535.72,5060.07,30870.98,7554.05,36814.05,7072.45,15999.75,13043.19,1729,98.64,23.78,671.35,508.62,70.11,511.29,175.57,782.1,69.65,1059.94,83.93
2015-03-31,260451.56,14208495.7,21647205.84,11347943.22,43876652.98,19877075.31,912738.9391,1518300.665,300481.635,910334.7518,53060.24651,171428.24,11031.93,3342404.1,408391.2,2328060.69,347009.676,96693.232,162628.8,33106.276,5265.48,59124.87,2942.624,44023.086,5058.656,37745,7363.2,7958.67,7921.311,9578.1,4986.23,313494.72,56685.56,5272.83,28996.18,7276.07,36287.55,6829.24,15810.5,12731.01,1658.51,82.2,23.78,653.95,465.01,77.49,458.28,188.24,706.2,65.67,961.63,75.46
2015-04-01,265146.96,14504945.55,21856802.76,11541285.04,43932102.2,20281364.46,893619.323,1476015.653,285598.5659,895773.0499,50608.31066,162937.64,5736.64,3249317.4,383092.32,2263224.15,325513.148,91904.152,160027.392,31858.44,5022.16,58179.114,2831.712,41989.356,5008.948,37727.5,7336.68,7986.12,8256.446,9545.4,4916.19,303628.16,55532.3,5228.55,27942.15,7191.32,33224.49,6396.06,14614.5,11971.2,1477.63,94.53,16.81,591.6,424.83,50.43,428.07,126.7,646.8,111.44,942.42,86.24
2015-04-02,258073.6,12775886.22,19691968.92,10176445.12,43987551.43,17929915,854457.5468,1399426.236,266045.0946,872615.0108,50133.88546,151782.38,-870.87,3080712.6,359944.02,2145786.84,305843.956,85612.084,155890.272,32594.456,4975.08,56675.052,2897.12,41595.354,5015.884,36812.5,7213.44,7980.63,7751.173,9617.1,4720.49,328222.4,59316.9,4768.47,30094.9,6772.09,32358.69,6265.38,14365.25,11843.49,1488.27,73.98,28.7,662.65,473.34,50.43,483.93,170.14,704.55,61.69,924.34,80.85
2015-04-03,251538.8,11772360.34,18673627.44,9526232.48,44043000.65,16556014.31,846517.3408,1365526.3,251182.4917,859021.653,49468.8034,143302.46,-5326.23,3006084.9,337830.86,2093807.07,287054.46,80829.028,153461.856,31884.816,4909.08,55792.17,2834.048,41044.176,4628.624,35152.5,6562.92,7513.98,7280.141,9122.4,4587.62,325330.72,58399.06,4773.06,29670.89,6469.25,36081.63,7296.3,15164.5,12622.65,1463,71.24,25.42,685.85,420.42,63.96,481.08,182.81,735.9,67.66,1024.91,78.54
2015-04-04,245178.76,14277148.85,21002200.44,11284283.3,44098449.87,19923719.76,829357.5791,1355601.575,253085.8545,871436.5544,51291.12824,144389.15,-3781.05,2984236.5,323877.64,2078589.12,275198.828,81441.97,155679.744,31834.576,5089.92,56598.444,2829.6,42555.402,4676.02,37256.25,6895.2,7879.98,7510.516,9238.5,4797.74,330343.2,59583.61,5355.99,30199.54,6917.86,35380.8,6632.01,14743.5,11594.52,1456.35,84.94,34.03,858.4,419.93,77.49,491.91,244.35,777.15,77.61,1235.09,73.92
2015-04-05,237243.84,13859344.91,21394825.92,11361476.56,44153899.09,19343060.8,810220.3067,1336217.645,247821.9307,841134.6942,48236.18466,141385.4,-4947.67,2941564.5,321519.74,2048867.37,273195.076,79747.72,150266.4,30095.644,4786.76,54630.45,2675.008,40021.47,4634.404,35226.25,6383.52,7528.62,7149.482,9028.8,4633.97,324250.08,57974.41,4623.75,29485.59,6534.79,36062.91,6824.4,14979.25,12058.92,1520.19,110.97,29.11,732.25,466.97,100.86,495.9,204.53,783.75,85.57,1131.13,87.01
2015-04-06,253259.2,14478036.86,22140870.96,11625564.48,44209348.31,20237194.9,849294.5369,1399567.418,259041.5381,880151.6508,49876.7204,147786.28,-367.64,3081023.4,340120.14,2146003.5,288999.804,83358.104,157236.672,32407.94,4949.56,57164.436,2880.544,41381.892,4241.364,35881.25,6456.84,7212.03,8386.135,9098.7,4603.07,326291.68,57670.45,3289.14,28777.09,6627.45,35135.1,6739.7,14566.5,11661.6,1472.31,89.05,31.98,698.9,476.28,62.73,495.33,161.09,759,63.68,1062.2,91.63
2015-04-07,246511.56,14040260.17,21599792.76,11369345.94,44264797.54,19630504.15,824489.5773,1367240.518,254493.9337,851032.8147,48564.29181,145191.93,-1709.89,3009858.6,340717.28,2096435.28,289507,81894.774,152034.672,31308.94,4819.32,55273.302,2782.848,40293.342,4652.9,38223.75,7444.32,7446.27,9178.625,9836.1,4721.52,322231.36,56909.06,3665.79,28502.41,7177.76,35560.98,6690.09,14850,11767.38,1627.92,104.12,19.27,645.25,446.88,76.26,463.41,197.29,729.3,59.7,1048.64,73.15
2015-04-08,256624.52,13720831.77,21522251.4,11126173.02,44320246.76,19234770.58,810125.4039,1287985.811,202341.7928,842372.5302,49610.68758,115438.34,-19491.29,2835386.4,253993.28,1974911.79,215818.156,65112.412,150487.536,30659.588,4923.16,54710.838,2725.152,41160.996,4682.956,38713.75,7558.2,7532.28,9561.678,10049.7,4953.27,316724.32,56421.83,3597.48,28233.18,7122.39,35012.25,6849.81,15237,12381.42,1711.71,80.83,25.01,732.25,456.68,68.88,432.63,132.13,660,111.44,958.24,76.23
